y,pois_y,lambda,ones,x1,prob_y,x2
1,55,44.4432140542199,1,2.8584474753330955,0.9779945142346915,0.09615686185953946
0,0,0.3707578652345751,1,-0.5393925714561922,0.27047655507789337,1.8932178982675758
0,12,5.443901803547254,1,1.132603136213085,0.8448145191397054,-0.09580708934857908
0,1,0.21120161921013428,1,-1.0773726040424438,0.17437362686805688,1.5274210180390462
1,1,1.0983921043098124,1,0.03163387174927678,0.5234446422352925,0.6523165086558975
0,0,0.8602053663833678,1,-0.17417564253822615,0.4624249461530093,0.6095485564977956
1,1,2.645765589193174,1,0.30708497145962227,0.7257091890481898,-1.1303475227130426
0,0,0.47358513637108485,1,-0.5792992451927346,0.32138294875676904,0.910998412551722
1,3,2.596397444102627,1,-0.05205208633263388,0.7219439687791459,-2.563966645640057
0,1,0.7499391000067689,1,-1.1056500636124451,0.4285515421673063,-2.8143310125863428
0,0,0.35483610242578567,1,-0.20809150490416814,0.261903341511541,3.419949660975699
1,0,1.0122984920669573,1,-0.7233805976849769,0.5030558319542159,-2.221497423722837
0,1,1.5110604661337474,1,1.4272332562397483,0.601761879697111,5.404099568380301
1,3,2.687949645100752,1,0.16100426631777476,0.7288466231288034,-1.7917445212225642
1,2,3.482225619194982,1,0.270599006744856,0.7768965498484651,-2.198076255595902
0,0,0.13601045836779815,1,-1.2492296323918832,0.11972641393039271,2.2782881864988154
1,2,1.0434181643891565,1,-1.0938695289975768,0.5106239058519223,-3.866129771822886
1,1,3.411151781419468,1,1.7302708648904992,0.7733018382608886,3.9526286034518945
1,1,2.028773551608166,1,0.23152266453724846,0.66983335566007,-0.5600937267783178
1,2,0.41286458033445045,1,0.03248268504977615,0.29221808380016007,3.917463295848455
1,1,1.5717614431812417,1,0.1536119992571569,0.6111614463108949,-0.03393976572770129
0,1,0.373132347009598,1,-0.8816566514909998,0.2717380795975014,0.4458376339579704
0,0,0.08242626317950551,1,-2.492454356510975,0.07614954106655508,-1.2323892689855966
1,6,3.0357463697203375,1,-0.28024310694319426,0.7522143592811319,-4.03587066262436
1,0,0.17868249004675535,1,-1.206584501558671,0.1515951000847289,1.5463807328603747
0,0,0.8642441007564783,1,0.02111655576490026,0.46358955911716865,1.4076524025430055
0,4,5.754866970730264,1,1.2452686619818443,0.8519585945462534,0.18846633665142332
1,3,1.524957808285948,1,0.5439296259150943,0.6039537782697273,1.69315096471654
0,1,0.42592533978344865,1,-0.18176058616743793,0.2987010104246641,2.9209682469579104
0,1,0.4859598138822517,1,-0.054783457719549136,0.3270342907945958,3.0105000794536143
1,3,1.2306668490802608,1,-0.4289391843241368,0.5517035632585315,-1.6457671886701777
0,1,1.335128241814674,1,0.007113959190943687,0.5717579950885778,-0.1004496651144784
0,0,0.05820783206395211,1,-1.5264263732794217,0.05500604919018815,3.952341317179457
0,1,0.9721250626796136,1,0.15781979237074525,0.49293276632200206,1.5851518598451866
0,0,0.39362050665211323,1,-0.402372487178057,0.28244454266657254,2.2646746865153666
1,1,1.111857765448167,1,-0.7226770451437905,0.5264832621017991,-2.5312619510249013
0,1,0.6535575367498482,1,-0.2048982992281273,0.39524329950710324,1.397339439215665
0,0,0.9608354207714116,1,0.12493994526850859,0.49001329259617804,1.4870902485541304
1,2,1.836145681883111,1,0.46583768004168064,0.6474088032967221,0.7487615452358487
1,3,5.4679052095288965,1,1.146808318915148,0.8453904366862487,-0.05128394858450639
0,2,1.1845784248403213,1,0.047752275231511564,0.5422457767461044,0.4676779745939513
1,9,17.138108141668926,1,1.451922113709674,0.9448674584918432,-2.5880062938059827
0,2,2.6339091215069566,1,0.6630604634503594,0.724814251935583,0.3678549289083623
1,1,2.8820211545789394,1,0.9383255368341182,0.7424022280712006,1.2147169441657928
1,0,0.9475324289558038,1,-0.1033956532858564,0.4865297310935337,0.5821651673101669
1,4,1.9330855726203566,1,1.3334697453633664,0.659062112154259,4.1923990437501475
0,11,14.956617124208016,1,1.4735071810097822,0.9373300749014724,-2.044232808841123
0,11,6.8395368175631015,1,0.8312755626411441,0.872441443509816,-2.1120851976986903
1,0,2.610951707878175,1,1.6543944190168982,0.7230646984787265,4.527594099557977
1,7,4.3303680541686385,1,0.869458289315073,0.8123956939112402,-0.4294322590697145
0,0,0.01473569664457158,1,-3.020430332716847,0.014521709143866857,2.306481565980027
1,3,3.2651426309609115,1,1.0833350669456465,0.7655412523039808,1.4028846236019543
1,1,0.9981990673306926,1,0.03610371067330293,0.49954936104746733,0.9897739821327758
0,3,1.1971884886122486,1,0.4901046492324455,0.5448729113670155,2.2755164328303565
0,0,0.5378152221617388,1,-0.4898955563271991,0.3497268165974588,0.8595692854529716
1,0,0.1514028980912811,1,-1.3878615001208607,0.13149428262015556,1.3432797368685998
0,2,1.2381715320969124,1,-0.6725343726455304,0.5532067200126016,-2.681012287615617
1,16,13.305467296689505,1,0.9845311123743186,0.9300966561063395,-3.6917037841023848
1,1,1.1704482976177009,1,-0.13566986737904982,0.5392656894441545,-0.25658056667767387
1,2,2.3963882747263696,1,1.0279650369995554,0.705569587717245,2.203311926345887
0,0,0.0657269311560898,1,-2.0850534313825064,0.061673332290467585,1.219765790674759
1,7,5.978597446648996,1,0.9383879627803231,0.8567047307650361,-1.2173368209467283
1,3,2.78518838660145,1,0.4085257118855289,0.7358123565157995,-0.8788612484618766
0,1,0.3321839249281593,1,-0.3460704083197728,0.24935289993539966,3.064928207715627
1,1,0.44095991848575095,1,0.47934777461610983,0.30601817082402866,5.559953379077955
1,2,2.4626881193372814,1,1.1036717769124684,0.7112070260051637,2.427787454516064
1,2,2.774915679013023,1,0.2461878843232641,0.7350934206134488,-1.5429516846380091
1,0,0.6731605610365947,1,-0.29561422519245084,0.4023287284631804,0.9208454040327821
0,1,0.25089328823090684,1,-1.2039713637943847,0.20057129620204148,0.4258779066605847
0,0,0.1970888289770995,1,-0.8776833964727447,0.16464010373023857,2.5899883258957224
0,0,1.5780647961908967,1,0.3879143118222442,0.6121121542493793,0.9289786865741664
0,0,1.2842285685908084,1,0.6969059184500574,0.562215439492151,2.90324731905344
1,2,2.333933332503919,1,0.30704716644845254,0.7000539902071289,-0.7124867059095029
1,1,0.847954918826136,1,0.19967101852093325,0.45886125802504785,2.215055265053897
0,0,0.5635673615351271,1,-0.5771908184807172,0.36043689283831726,0.3399329607452815
0,1,1.679707853819133,1,0.6536558938506261,0.626824991920371,1.8281666185203371
0,1,0.4116116910139177,1,-0.9032109396072101,0.29158988525964213,0.028870656975698725
1,3,3.3250353357602815,1,0.43435067024137547,0.7687880161968171,-1.3618065451531802
1,2,1.9068538351540936,1,0.06510481469426599,0.6559854548218145,-1.0469121960949204
0,0,0.11006121304941291,1,-1.0461958407491372,0.0991487782435595,3.829912615882493
